city,county_name,state_name,short_url,day,lat,lng,search_url
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/wmKX,1857-12-31,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/wmKX,1857-12-31,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Provo,Utah County,Utah,https://wilfordwoodruffpapers.org/p/wmKX,1857-12-31,40.2457,-111.6457,https://wilfordwoodruffpapers.org/places?search=Provo+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/wmKX,1857-12-31,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/vo8n,1857-12-31,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/vo8n,1857-12-31,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/vo8n,1857-12-31,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Tooele,Tooele County,Utah,https://wilfordwoodruffpapers.org/p/vo8n,1857-12-31,40.5393,-112.3082,https://wilfordwoodruffpapers.org/places?search=Tooele+Utah
Grantsville,Tooele County,Utah,https://wilfordwoodruffpapers.org/p/vo8n,1857-12-31,40.6148,-112.4777,https://wilfordwoodruffpapers.org/places?search=Grantsville+Utah
Springville,Utah County,Utah,https://wilfordwoodruffpapers.org/p/vo8n,1857-12-31,40.1638,-111.6206,https://wilfordwoodruffpapers.org/places?search=Springville+Utah
Coalville,Summit County,Utah,https://wilfordwoodruffpapers.org/p/vo8n,1857-12-31,40.912,-111.413,https://wilfordwoodruffpapers.org/places?search=Coalville+Utah
Payson,Utah County,Utah,https://wilfordwoodruffpapers.org/p/rRmL,1857-12-31,40.036,-111.7395,https://wilfordwoodruffpapers.org/places?search=Payson+Utah
Farmington,Davis County,Utah,https://wilfordwoodruffpapers.org/p/rRmL,1857-12-31,40.9846,-111.9065,https://wilfordwoodruffpapers.org/places?search=Farmington+Utah
Kaysville,Davis County,Utah,https://wilfordwoodruffpapers.org/p/rRmL,1857-12-31,41.029,-111.9456,https://wilfordwoodruffpapers.org/places?search=Kaysville+Utah
Nephi,Juab County,Utah,https://wilfordwoodruffpapers.org/p/rRmL,1857-12-31,39.7072,-111.8323,https://wilfordwoodruffpapers.org/places?search=Nephi+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/qYly,1857-12-31,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/WnxJ,1857-12-31,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/VmwM,1857-12-31,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/P1nw,1857-12-20,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/Nxl6,1857-12-16,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/Lgjw,1857-12-16,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Los Angeles,Los Angeles County,California,https://wilfordwoodruffpapers.org/p/KOgR,1857-12-15,34.1139,-118.4068,https://wilfordwoodruffpapers.org/places?search=Los+Angeles+California
Los Angeles,Los Angeles County,California,https://wilfordwoodruffpapers.org/p/JZ42,1857-12-07,34.1139,-118.4068,https://wilfordwoodruffpapers.org/places?search=Los+Angeles+California
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/GZ17,1857-12-03,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/ElYv,1857-12-02,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Green River,Sweetwater County,Wyoming,https://wilfordwoodruffpapers.org/p/DRXx,1857-12-02,41.5124,-109.4708,https://wilfordwoodruffpapers.org/places?search=Green+River+Wyoming
Provo,Utah County,Utah,https://wilfordwoodruffpapers.org/p/BgVX,1857-12-02,40.2457,-111.6457,https://wilfordwoodruffpapers.org/places?search=Provo+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/BgVX,1857-12-02,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Green River,Sweetwater County,Wyoming,https://wilfordwoodruffpapers.org/p/BgVX,1857-12-02,41.5124,-109.4708,https://wilfordwoodruffpapers.org/places?search=Green+River+Wyoming
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/AnRO,1857-11-27,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/zmrY,1857-11-22,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/y8q7,1857-11-14,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Kirtland,Geauga County,Ohio,https://wilfordwoodruffpapers.org/p/xGp9,1857-11-09,41.5969,-81.3406,https://wilfordwoodruffpapers.org/places?search=Kirtland+Ohio
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/xGp9,1857-11-09,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/wjoR,1857-11-03,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/vgnm,1862-03-03,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Savannah,Chatham County,Georgia,https://wilfordwoodruffpapers.org/p/qjg2,1862-02-24,32.0281,-81.1784,https://wilfordwoodruffpapers.org/places?search=Savannah+Georgia
Savannah,Chatham County,Georgia,https://wilfordwoodruffpapers.org/p/pg42,1862-02-18,32.0281,-81.1784,https://wilfordwoodruffpapers.org/places?search=Savannah+Georgia
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/2RYK,1862-01-20,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Berryville,Clarke County,Virginia,https://wilfordwoodruffpapers.org/p/X6ZW,1860-01-27,39.1504,-77.9824,https://wilfordwoodruffpapers.org/places?search=Berryville+Virginia
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/O7Np,1860-01-09,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/zmWY,1862-11-09,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/oYGj,1862-07-24,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Sacramento,Sacramento County,California,https://wilfordwoodruffpapers.org/p/nZER,1862-07-12,38.5667,-121.4683,https://wilfordwoodruffpapers.org/places?search=Sacramento+California
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/mwDO,1862-07-06,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/oYw3,1862-06-13,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/k5pE,1862-06-01,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/76Qr,1862-04-18,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/58Ov,1862-04-14,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Spanish Fork,Utah County,Utah,https://wilfordwoodruffpapers.org/p/48Nn,1862-04-07,40.1101,-111.6406,https://wilfordwoodruffpapers.org/places?search=Spanish+Fork+Utah
San Bernardino,San Bernardino County,California,https://wilfordwoodruffpapers.org/p/Z4PR,1862-03-18,34.1417,-117.2946,https://wilfordwoodruffpapers.org/places?search=San+Bernardino+California
San Francisco,San Francisco County,California,https://wilfordwoodruffpapers.org/p/Z4PR,1862-03-18,37.7562,-122.443,https://wilfordwoodruffpapers.org/places?search=San+Francisco+California
Rush Valley,Tooele County,Utah,https://wilfordwoodruffpapers.org/p/WnMv,1863-09-07,40.3613,-112.4506,https://wilfordwoodruffpapers.org/places?search=Rush+Valley+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/VmLW,1863-08-30,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Logan,Cache County,Utah,https://wilfordwoodruffpapers.org/p/VmLW,1863-08-30,41.74,-111.8419,https://wilfordwoodruffpapers.org/places?search=Logan+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/VmLW,1863-08-30,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/RgEK,1863-08-24,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Logan,Cache County,Utah,https://wilfordwoodruffpapers.org/p/RgEK,1863-08-24,41.74,-111.8419,https://wilfordwoodruffpapers.org/places?search=Logan+Utah
Brigham City,Box Elder County,Utah,https://wilfordwoodruffpapers.org/p/RgEK,1863-08-24,41.5034,-112.0454,https://wilfordwoodruffpapers.org/places?search=Brigham+City+Utah
Wellsville,Cache County,Utah,https://wilfordwoodruffpapers.org/p/RgEK,1863-08-24,41.6223,-111.943,https://wilfordwoodruffpapers.org/places?search=Wellsville+Utah
St. George,Washington County,Utah,https://wilfordwoodruffpapers.org/p/P1BW,1863-08-08,37.077,-113.577,https://wilfordwoodruffpapers.org/places?search=St.+George+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/Nxzp,1863-07-14,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Provo,Utah County,Utah,https://wilfordwoodruffpapers.org/p/Mjy5,1863-06-30,40.2457,-111.6457,https://wilfordwoodruffpapers.org/places?search=Provo+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/Mjy5,1863-06-30,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Lehi,Utah County,Utah,https://wilfordwoodruffpapers.org/p/Mjy5,1863-06-30,40.4136,-111.8726,https://wilfordwoodruffpapers.org/places?search=Lehi+Utah
Vicksburg,Warren County,Mississippi,https://wilfordwoodruffpapers.org/p/GZp8,1863-06-04,32.3173,-90.8868,https://wilfordwoodruffpapers.org/places?search=Vicksburg+Mississippi
Mansfield,Richland County,Ohio,https://wilfordwoodruffpapers.org/p/y8KP,1863-03-28,40.7656,-82.5275,https://wilfordwoodruffpapers.org/places?search=Mansfield+Ohio
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/y8KP,1863-03-28,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Farmington,Davis County,Utah,https://wilfordwoodruffpapers.org/p/xGJq,1863-03-15,40.9846,-111.9065,https://wilfordwoodruffpapers.org/places?search=Farmington+Utah
Bountiful,Davis County,Utah,https://wilfordwoodruffpapers.org/p/xGJq,1863-03-15,40.8722,-111.8647,https://wilfordwoodruffpapers.org/places?search=Bountiful+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/vgGX,1863-03-01,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/pgyN,1863-02-04,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
St. George,Washington County,Utah,https://wilfordwoodruffpapers.org/p/nZwE,1863-02-04,37.077,-113.577,https://wilfordwoodruffpapers.org/places?search=St.+George+Utah
Grantsville,Tooele County,Utah,https://wilfordwoodruffpapers.org/p/mwvr,1863-02-03,40.6148,-112.4777,https://wilfordwoodruffpapers.org/places?search=Grantsville+Utah
Vicksburg,Warren County,Mississippi,https://wilfordwoodruffpapers.org/p/0gGK,1863-01-11,32.3173,-90.8868,https://wilfordwoodruffpapers.org/places?search=Vicksburg+Mississippi
Murfreesboro,Rutherford County,Tennessee,https://wilfordwoodruffpapers.org/p/0gGK,1863-01-11,35.8492,-86.4119,https://wilfordwoodruffpapers.org/places?search=Murfreesboro+Tennessee
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/3lLx,1862-12-09,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/2RKN,1862-11-23,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/Wn3v,1864-01-10,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Farmington,Davis County,Utah,https://wilfordwoodruffpapers.org/p/Wn3v,1864-01-10,40.9846,-111.9065,https://wilfordwoodruffpapers.org/places?search=Farmington+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/Vm3W,1864-01-07,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Lehi,Utah County,Utah,https://wilfordwoodruffpapers.org/p/Mj35,1863-12-14,40.4136,-111.8726,https://wilfordwoodruffpapers.org/places?search=Lehi+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/Lg3A,1863-12-06,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/KO3Y,1863-11-23,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Farmington,Davis County,Utah,https://wilfordwoodruffpapers.org/p/JZ3P,1863-11-15,40.9846,-111.9065,https://wilfordwoodruffpapers.org/places?search=Farmington+Utah
Centerville,Davis County,Utah,https://wilfordwoodruffpapers.org/p/JZ3P,1863-11-15,40.9284,-111.8849,https://wilfordwoodruffpapers.org/places?search=Centerville+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/Bg3N,1863-10-18,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Farmington,Davis County,Utah,https://wilfordwoodruffpapers.org/p/An3P,1863-09-27,40.9846,-111.9065,https://wilfordwoodruffpapers.org/places?search=Farmington+Utah
Kaysville,Davis County,Utah,https://wilfordwoodruffpapers.org/p/An3P,1863-09-27,41.029,-111.9456,https://wilfordwoodruffpapers.org/places?search=Kaysville+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/zmMm,1864-07-24,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Tooele,Tooele County,Utah,https://wilfordwoodruffpapers.org/p/zmMm,1864-07-24,40.5393,-112.3082,https://wilfordwoodruffpapers.org/places?search=Tooele+Utah
Provo,Utah County,Utah,https://wilfordwoodruffpapers.org/p/y8LP,1864-07-16,40.2457,-111.6457,https://wilfordwoodruffpapers.org/places?search=Provo+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/y8LP,1864-07-16,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
American Fork,Utah County,Utah,https://wilfordwoodruffpapers.org/p/y8LP,1864-07-16,40.3792,-111.7952,https://wilfordwoodruffpapers.org/places?search=American+Fork+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/xGKq,1864-07-03,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/xGKq,1864-07-03,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Centerville,Davis County,Utah,https://wilfordwoodruffpapers.org/p/xGKq,1864-07-03,40.9284,-111.8849,https://wilfordwoodruffpapers.org/places?search=Centerville+Utah
Mendon,Cache County,Utah,https://wilfordwoodruffpapers.org/p/xGKq,1864-07-03,41.7102,-111.9776,https://wilfordwoodruffpapers.org/places?search=Mendon+Utah
Wellsville,Cache County,Utah,https://wilfordwoodruffpapers.org/p/xGKq,1864-07-03,41.6223,-111.943,https://wilfordwoodruffpapers.org/places?search=Wellsville+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/wjWM,1864-06-25,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Logan,Cache County,Utah,https://wilfordwoodruffpapers.org/p/wjWM,1864-06-25,41.74,-111.8419,https://wilfordwoodruffpapers.org/places?search=Logan+Utah
Wellsville,Cache County,Utah,https://wilfordwoodruffpapers.org/p/wjWM,1864-06-25,41.6223,-111.943,https://wilfordwoodruffpapers.org/places?search=Wellsville+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/vgVX,1864-06-13,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Farmington,Davis County,Utah,https://wilfordwoodruffpapers.org/p/vgVX,1864-06-13,40.9846,-111.9065,https://wilfordwoodruffpapers.org/places?search=Farmington+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/qjNG,1864-05-29,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Logan,Cache County,Utah,https://wilfordwoodruffpapers.org/p/qjNG,1864-05-29,41.74,-111.8419,https://wilfordwoodruffpapers.org/places?search=Logan+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/qjNG,1864-05-29,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Farmington,Davis County,Utah,https://wilfordwoodruffpapers.org/p/qjNG,1864-05-29,40.9846,-111.9065,https://wilfordwoodruffpapers.org/places?search=Farmington+Utah
Wellsville,Cache County,Utah,https://wilfordwoodruffpapers.org/p/qjNG,1864-05-29,41.6223,-111.943,https://wilfordwoodruffpapers.org/places?search=Wellsville+Utah
Franklin,Oneida County,Idaho,https://wilfordwoodruffpapers.org/p/pgMN,1864-05-23,42.0124,-111.8036,https://wilfordwoodruffpapers.org/places?search=Franklin+Idaho
Paris,Oneida County,Idaho,https://wilfordwoodruffpapers.org/p/pgMN,1864-05-23,42.2273,-111.4032,https://wilfordwoodruffpapers.org/places?search=Paris+Idaho
St. Charles,Oneida County,Idaho,https://wilfordwoodruffpapers.org/p/pgMN,1864-05-23,42.1124,-111.3904,https://wilfordwoodruffpapers.org/places?search=St.+Charles+Idaho
Paris,Oneida County,Idaho,https://wilfordwoodruffpapers.org/p/oYL3,1864-05-21,42.2273,-111.4032,https://wilfordwoodruffpapers.org/places?search=Paris+Idaho
St. Charles,Oneida County,Idaho,https://wilfordwoodruffpapers.org/p/oYL3,1864-05-21,42.1124,-111.3904,https://wilfordwoodruffpapers.org/places?search=St.+Charles+Idaho
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/nZKE,1864-05-19,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Logan,Cache County,Utah,https://wilfordwoodruffpapers.org/p/nZKE,1864-05-19,41.74,-111.8419,https://wilfordwoodruffpapers.org/places?search=Logan+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/nZKE,1864-05-19,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Franklin,Oneida County,Idaho,https://wilfordwoodruffpapers.org/p/nZKE,1864-05-19,42.0124,-111.8036,https://wilfordwoodruffpapers.org/places?search=Franklin+Idaho
